TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T10101,A006RL,7,Gross private domestic investment,1963Q1,Fisher Quantity Index,"Percent change, annual rate",0,22.8,T10101
T10101,A006RL,7,Gross private domestic investment,1963Q2,Fisher Quantity Index,"Percent change, annual rate",0,6.5,T10101
T10101,A006RL,7,Gross private domestic investment,1963Q3,Fisher Quantity Index,"Percent change, annual rate",0,12.9,T10101
T10101,A006RL,7,Gross private domestic investment,1963Q4,Fisher Quantity Index,"Percent change, annual rate",0,5.0,T10101
T10101,A006RL,7,Gross private domestic investment,1964Q1,Fisher Quantity Index,"Percent change, annual rate",0,15.8,T10101
T10101,A006RL,7,Gross private domestic investment,1964Q2,Fisher Quantity Index,"Percent change, annual rate",0,-1.4,T10101
T10101,A006RL,7,Gross private domestic investment,1964Q3,Fisher Quantity Index,"Percent change, annual rate",0,9.7,T10101
T10101,A006RL,7,Gross private domestic investment,1964Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.8,T10101
T10101,A006RL,7,Gross private domestic investment,1965Q1,Fisher Quantity Index,"Percent change, annual rate",0,43.9,T10101
T10101,A006RL,7,Gross private domestic investment,1965Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.1,T10101
T10101,A006RL,7,Gross private domestic investment,1965Q3,Fisher Quantity Index,"Percent change, annual rate",0,14.7,T10101
T10101,A006RL,7,Gross private domestic investment,1965Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.7,T10101
T10101,A006RL,7,Gross private domestic investment,1966Q1,Fisher Quantity Index,"Percent change, annual rate",0,36.0,T10101
T10101,A006RL,7,Gross private domestic investment,1966Q2,Fisher Quantity Index,"Percent change, annual rate",0,-5.8,T10101
T10101,A006RL,7,Gross private domestic investment,1966Q3,Fisher Quantity Index,"Percent change, annual rate",0,-2.9,T10101
T10101,A006RL,7,Gross private domestic investment,1966Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.4,T10101
T10101,A006RL,7,Gross private domestic investment,1967Q1,Fisher Quantity Index,"Percent change, annual rate",0,-9.5,T10101
T10101,A006RL,7,Gross private domestic investment,1967Q2,Fisher Quantity Index,"Percent change, annual rate",0,-13.7,T10101
T10101,A006RL,7,Gross private domestic investment,1967Q3,Fisher Quantity Index,"Percent change, annual rate",0,12.2,T10101
T10101,A006RL,7,Gross private domestic investment,1967Q4,Fisher Quantity Index,"Percent change, annual rate",0,8.9,T10101
T10101,A006RL,7,Gross private domestic investment,1968Q1,Fisher Quantity Index,"Percent change, annual rate",0,8.3,T10101
T10101,A006RL,7,Gross private domestic investment,1968Q2,Fisher Quantity Index,"Percent change, annual rate",0,16.2,T10101
T10101,A006RL,7,Gross private domestic investment,1968Q3,Fisher Quantity Index,"Percent change, annual rate",0,-10.5,T10101
T10101,A006RL,7,Gross private domestic investment,1968Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.4,T10101
T10101,A006RL,7,Gross private domestic investment,1969Q1,Fisher Quantity Index,"Percent change, annual rate",0,25.7,T10101
T10101,A006RL,7,Gross private domestic investment,1969Q2,Fisher Quantity Index,"Percent change, annual rate",0,-2.3,T10101
T10101,A006RL,7,Gross private domestic investment,1969Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.4,T10101
T10101,A006RL,7,Gross private domestic investment,1969Q4,Fisher Quantity Index,"Percent change, annual rate",0,-18.0,T10101
T10101,A006RL,7,Gross private domestic investment,1970Q1,Fisher Quantity Index,"Percent change, annual rate",0,-11.4,T10101
T10101,A006RL,7,Gross private domestic investment,1970Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.9,T10101
T10101,A006RL,7,Gross private domestic investment,1970Q3,Fisher Quantity Index,"Percent change, annual rate",0,6.7,T10101
T10101,A006RL,7,Gross private domestic investment,1970Q4,Fisher Quantity Index,"Percent change, annual rate",0,-19.6,T10101
T10101,A006RL,7,Gross private domestic investment,1971Q1,Fisher Quantity Index,"Percent change, annual rate",0,55.4,T10101
T10101,A006RL,7,Gross private domestic investment,1971Q2,Fisher Quantity Index,"Percent change, annual rate",0,11.8,T10101
T10101,A006RL,7,Gross private domestic investment,1971Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.9,T10101
T10101,A006RL,7,Gross private domestic investment,1971Q4,Fisher Quantity Index,"Percent change, annual rate",0,-10.3,T10101
T10101,A006RL,7,Gross private domestic investment,1972Q1,Fisher Quantity Index,"Percent change, annual rate",0,29.1,T10101
T10101,A006RL,7,Gross private domestic investment,1972Q2,Fisher Quantity Index,"Percent change, annual rate",0,24.7,T10101
T10101,A006RL,7,Gross private domestic investment,1972Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.8,T10101
T10101,A006RL,7,Gross private domestic investment,1972Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A006RL,7,Gross private domestic investment,1973Q1,Fisher Quantity Index,"Percent change, annual rate",0,25.6,T10101
T10101,A006RL,7,Gross private domestic investment,1973Q2,Fisher Quantity Index,"Percent change, annual rate",0,18.2,T10101
T10101,A006RL,7,Gross private domestic investment,1973Q3,Fisher Quantity Index,"Percent change, annual rate",0,-13.7,T10101
T10101,A006RL,7,Gross private domestic investment,1973Q4,Fisher Quantity Index,"Percent change, annual rate",0,15.0,T10101
T10101,A006RL,7,Gross private domestic investment,1974Q1,Fisher Quantity Index,"Percent change, annual rate",0,-21.0,T10101
T10101,A006RL,7,Gross private domestic investment,1974Q2,Fisher Quantity Index,"Percent change, annual rate",0,-1.6,T10101
T10101,A006RL,7,Gross private domestic investment,1974Q3,Fisher Quantity Index,"Percent change, annual rate",0,-19.2,T10101
T10101,A006RL,7,Gross private domestic investment,1974Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.4,T10101
T10101,A006RL,7,Gross private domestic investment,1975Q1,Fisher Quantity Index,"Percent change, annual rate",0,-50.5,T10101
T10101,A006RL,7,Gross private domestic investment,1975Q2,Fisher Quantity Index,"Percent change, annual rate",0,-11.4,T10101
T10101,A006RL,7,Gross private domestic investment,1975Q3,Fisher Quantity Index,"Percent change, annual rate",0,34.8,T10101
T10101,A006RL,7,Gross private domestic investment,1975Q4,Fisher Quantity Index,"Percent change, annual rate",0,11.6,T10101
T10101,A006RL,7,Gross private domestic investment,1976Q1,Fisher Quantity Index,"Percent change, annual rate",0,44.6,T10101
T10101,A006RL,7,Gross private domestic investment,1976Q2,Fisher Quantity Index,"Percent change, annual rate",0,16.8,T10101
T10101,A006RL,7,Gross private domestic investment,1976Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.4,T10101
T10101,A006RL,7,Gross private domestic investment,1976Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.0,T10101
T10101,A006RL,7,Gross private domestic investment,1977Q1,Fisher Quantity Index,"Percent change, annual rate",0,19.8,T10101
T10101,A006RL,7,Gross private domestic investment,1977Q2,Fisher Quantity Index,"Percent change, annual rate",0,31.9,T10101
T10101,A006RL,7,Gross private domestic investment,1977Q3,Fisher Quantity Index,"Percent change, annual rate",0,21.8,T10101
T10101,A006RL,7,Gross private domestic investment,1977Q4,Fisher Quantity Index,"Percent change, annual rate",0,-9.7,T10101
T10101,A006RL,7,Gross private domestic investment,1978Q1,Fisher Quantity Index,"Percent change, annual rate",0,8.0,T10101
T10101,A006RL,7,Gross private domestic investment,1978Q2,Fisher Quantity Index,"Percent change, annual rate",0,28.6,T10101
T10101,A006RL,7,Gross private domestic investment,1978Q3,Fisher Quantity Index,"Percent change, annual rate",0,12.2,T10101
T10101,A006RL,7,Gross private domestic investment,1978Q4,Fisher Quantity Index,"Percent change, annual rate",0,9.6,T10101
T10101,A006RL,7,Gross private domestic investment,1979Q1,Fisher Quantity Index,"Percent change, annual rate",0,0.7,T10101
T10101,A006RL,7,Gross private domestic investment,1979Q2,Fisher Quantity Index,"Percent change, annual rate",0,-0.4,T10101
T10101,A006RL,7,Gross private domestic investment,1979Q3,Fisher Quantity Index,"Percent change, annual rate",0,-6.6,T10101
T10101,A006RL,7,Gross private domestic investment,1979Q4,Fisher Quantity Index,"Percent change, annual rate",0,-6.9,T10101
T10101,A006RL,7,Gross private domestic investment,1980Q1,Fisher Quantity Index,"Percent change, annual rate",0,-2.7,T10101
T10101,A006RL,7,Gross private domestic investment,1980Q2,Fisher Quantity Index,"Percent change, annual rate",0,-29.9,T10101
T10101,A006RL,7,Gross private domestic investment,1980Q3,Fisher Quantity Index,"Percent change, annual rate",0,-23.9,T10101
T10101,A006RL,7,Gross private domestic investment,1980Q4,Fisher Quantity Index,"Percent change, annual rate",0,42.8,T10101
T10101,A006RL,7,Gross private domestic investment,1981Q1,Fisher Quantity Index,"Percent change, annual rate",0,42.5,T10101
T10101,A006RL,7,Gross private domestic investment,1981Q2,Fisher Quantity Index,"Percent change, annual rate",0,-15.6,T10101
T10101,A006RL,7,Gross private domestic investment,1981Q3,Fisher Quantity Index,"Percent change, annual rate",0,24.5,T10101
T10101,A006RL,7,Gross private domestic investment,1981Q4,Fisher Quantity Index,"Percent change, annual rate",0,-13.4,T10101
T10101,A006RL,7,Gross private domestic investment,1982Q1,Fisher Quantity Index,"Percent change, annual rate",0,-32.8,T10101
T10101,A006RL,7,Gross private domestic investment,1982Q2,Fisher Quantity Index,"Percent change, annual rate",0,-0.3,T10101
T10101,A006RL,7,Gross private domestic investment,1982Q3,Fisher Quantity Index,"Percent change, annual rate",0,-3.6,T10101
T10101,A006RL,7,Gross private domestic investment,1982Q4,Fisher Quantity Index,"Percent change, annual rate",0,-27.5,T10101
T10101,A006RL,7,Gross private domestic investment,1983Q1,Fisher Quantity Index,"Percent change, annual rate",0,14.6,T10101
T10101,A006RL,7,Gross private domestic investment,1983Q2,Fisher Quantity Index,"Percent change, annual rate",0,40.4,T10101
T10101,A006RL,7,Gross private domestic investment,1983Q3,Fisher Quantity Index,"Percent change, annual rate",0,27.5,T10101
T10101,A006RL,7,Gross private domestic investment,1983Q4,Fisher Quantity Index,"Percent change, annual rate",0,45.0,T10101
T10101,A006RL,7,Gross private domestic investment,1984Q1,Fisher Quantity Index,"Percent change, annual rate",0,44.6,T10101
T10101,A006RL,7,Gross private domestic investment,1984Q2,Fisher Quantity Index,"Percent change, annual rate",0,13.7,T10101
T10101,A006RL,7,Gross private domestic investment,1984Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.9,T10101
T10101,A006RL,7,Gross private domestic investment,1984Q4,Fisher Quantity Index,"Percent change, annual rate",0,-5.1,T10101
T10101,A006RL,7,Gross private domestic investment,1985Q1,Fisher Quantity Index,"Percent change, annual rate",0,-10.5,T10101
T10101,A006RL,7,Gross private domestic investment,1985Q2,Fisher Quantity Index,"Percent change, annual rate",0,7.0,T10101
T10101,A006RL,7,Gross private domestic investment,1985Q3,Fisher Quantity Index,"Percent change, annual rate",0,-2.7,T10101
T10101,A006RL,7,Gross private domestic investment,1985Q4,Fisher Quantity Index,"Percent change, annual rate",0,15.6,T10101
T10101,A006RL,7,Gross private domestic investment,1986Q1,Fisher Quantity Index,"Percent change, annual rate",0,-0.1,T10101
T10101,A006RL,7,Gross private domestic investment,1986Q2,Fisher Quantity Index,"Percent change, annual rate",0,-6.8,T10101
T10101,A006RL,7,Gross private domestic investment,1986Q3,Fisher Quantity Index,"Percent change, annual rate",0,-10.3,T10101
T10101,A006RL,7,Gross private domestic investment,1986Q4,Fisher Quantity Index,"Percent change, annual rate",0,1.2,T10101
T10101,A006RL,7,Gross private domestic investment,1987Q1,Fisher Quantity Index,"Percent change, annual rate",0,11.2,T10101
T10101,A006RL,7,Gross private domestic investment,1987Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.2,T10101
T10101,A006RL,7,Gross private domestic investment,1987Q3,Fisher Quantity Index,"Percent change, annual rate",0,0.1,T10101
T10101,A006RL,7,Gross private domestic investment,1987Q4,Fisher Quantity Index,"Percent change, annual rate",0,30.2,T10101
T10101,A006RL,7,Gross private domestic investment,1988Q1,Fisher Quantity Index,"Percent change, annual rate",0,-17.9,T10101
T10101,A006RL,7,Gross private domestic investment,1988Q2,Fisher Quantity Index,"Percent change, annual rate",0,9.9,T10101
T10101,A006RL,7,Gross private domestic investment,1988Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.2,T10101
T10101,A006RL,7,Gross private domestic investment,1988Q4,Fisher Quantity Index,"Percent change, annual rate",0,6.2,T10101
T10101,A006RL,7,Gross private domestic investment,1989Q1,Fisher Quantity Index,"Percent change, annual rate",0,14.3,T10101
T10101,A006RL,7,Gross private domestic investment,1989Q2,Fisher Quantity Index,"Percent change, annual rate",0,-3.8,T10101
T10101,A006RL,7,Gross private domestic investment,1989Q3,Fisher Quantity Index,"Percent change, annual rate",0,-3.5,T10101
T10101,A006RL,7,Gross private domestic investment,1989Q4,Fisher Quantity Index,"Percent change, annual rate",0,-2.9,T10101
T10101,A006RL,7,Gross private domestic investment,1990Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.0,T10101
T10101,A006RL,7,Gross private domestic investment,1990Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.1,T10101
T10101,A006RL,7,Gross private domestic investment,1990Q3,Fisher Quantity Index,"Percent change, annual rate",0,-7.5,T10101
T10101,A006RL,7,Gross private domestic investment,1990Q4,Fisher Quantity Index,"Percent change, annual rate",0,-20.6,T10101
T10101,A006RL,7,Gross private domestic investment,1991Q1,Fisher Quantity Index,"Percent change, annual rate",0,-12.7,T10101
T10101,A006RL,7,Gross private domestic investment,1991Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.0,T10101
T10101,A006RL,7,Gross private domestic investment,1991Q3,Fisher Quantity Index,"Percent change, annual rate",0,8.2,T10101
T10101,A006RL,7,Gross private domestic investment,1991Q4,Fisher Quantity Index,"Percent change, annual rate",0,15.0,T10101
T10101,A006RL,7,Gross private domestic investment,1992Q1,Fisher Quantity Index,"Percent change, annual rate",0,-7.2,T10101
T10101,A006RL,7,Gross private domestic investment,1992Q2,Fisher Quantity Index,"Percent change, annual rate",0,24.6,T10101
T10101,A006RL,7,Gross private domestic investment,1992Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.2,T10101
T10101,A006RL,7,Gross private domestic investment,1992Q4,Fisher Quantity Index,"Percent change, annual rate",0,12.8,T10101
T10101,A006RL,7,Gross private domestic investment,1993Q1,Fisher Quantity Index,"Percent change, annual rate",0,9.8,T10101
T10101,A006RL,7,Gross private domestic investment,1993Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.3,T10101
T10101,A006RL,7,Gross private domestic investment,1993Q3,Fisher Quantity Index,"Percent change, annual rate",0,-2.7,T10101
T10101,A006RL,7,Gross private domestic investment,1993Q4,Fisher Quantity Index,"Percent change, annual rate",0,22.7,T10101
T10101,A006RL,7,Gross private domestic investment,1994Q1,Fisher Quantity Index,"Percent change, annual rate",0,16.1,T10101
T10101,A006RL,7,Gross private domestic investment,1994Q2,Fisher Quantity Index,"Percent change, annual rate",0,21.2,T10101
T10101,A006RL,7,Gross private domestic investment,1994Q3,Fisher Quantity Index,"Percent change, annual rate",0,-6.4,T10101
T10101,A006RL,7,Gross private domestic investment,1994Q4,Fisher Quantity Index,"Percent change, annual rate",0,17.5,T10101
T10101,A006RL,7,Gross private domestic investment,1995Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.3,T10101
T10101,A006RL,7,Gross private domestic investment,1995Q2,Fisher Quantity Index,"Percent change, annual rate",0,-8.1,T10101
T10101,A006RL,7,Gross private domestic investment,1995Q3,Fisher Quantity Index,"Percent change, annual rate",0,-2.4,T10101
T10101,A006RL,7,Gross private domestic investment,1995Q4,Fisher Quantity Index,"Percent change, annual rate",0,10.3,T10101
T10101,A006RL,7,Gross private domestic investment,1996Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.6,T10101
T10101,A006RL,7,Gross private domestic investment,1996Q2,Fisher Quantity Index,"Percent change, annual rate",0,20.6,T10101
T10101,A006RL,7,Gross private domestic investment,1996Q3,Fisher Quantity Index,"Percent change, annual rate",0,19.4,T10101
T10101,A006RL,7,Gross private domestic investment,1996Q4,Fisher Quantity Index,"Percent change, annual rate",0,-0.5,T10101
T10101,A006RL,7,Gross private domestic investment,1997Q1,Fisher Quantity Index,"Percent change, annual rate",0,8.3,T10101
T10101,A006RL,7,Gross private domestic investment,1997Q2,Fisher Quantity Index,"Percent change, annual rate",0,26.9,T10101
T10101,A006RL,7,Gross private domestic investment,1997Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.7,T10101
T10101,A006RL,7,Gross private domestic investment,1997Q4,Fisher Quantity Index,"Percent change, annual rate",0,6.0,T10101
T10101,A006RL,7,Gross private domestic investment,1998Q1,Fisher Quantity Index,"Percent change, annual rate",0,18.7,T10101
T10101,A006RL,7,Gross private domestic investment,1998Q2,Fisher Quantity Index,"Percent change, annual rate",0,-2.5,T10101
T10101,A006RL,7,Gross private domestic investment,1998Q3,Fisher Quantity Index,"Percent change, annual rate",0,10.8,T10101
T10101,A006RL,7,Gross private domestic investment,1998Q4,Fisher Quantity Index,"Percent change, annual rate",0,12.7,T10101
T10101,A006RL,7,Gross private domestic investment,1999Q1,Fisher Quantity Index,"Percent change, annual rate",0,11.5,T10101
T10101,A006RL,7,Gross private domestic investment,1999Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.2,T10101
T10101,A006RL,7,Gross private domestic investment,1999Q3,Fisher Quantity Index,"Percent change, annual rate",0,11.5,T10101
T10101,A006RL,7,Gross private domestic investment,1999Q4,Fisher Quantity Index,"Percent change, annual rate",0,11.1,T10101
T10101,A006RL,7,Gross private domestic investment,2000Q1,Fisher Quantity Index,"Percent change, annual rate",0,-2.8,T10101
T10101,A006RL,7,Gross private domestic investment,2000Q2,Fisher Quantity Index,"Percent change, annual rate",0,25.9,T10101
T10101,A006RL,7,Gross private domestic investment,2000Q3,Fisher Quantity Index,"Percent change, annual rate",0,-3.8,T10101
T10101,A006RL,7,Gross private domestic investment,2000Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.8,T10101
